,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
84,400000.0,100.0,100000.0,300.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1984.0,1984.0,198400.0,59862145.87366626,119884.79627871167,117.35525196007802,119917.46940031485
85,400000.0,100.0,100000.0,350.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2012.0,2012.0,201200.0,70557791.85450673,41232123.287099175,27258216.515184373,53949207.34294712
86,400000.0,100.0,100000.0,400.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1991.0,1991.0,199100.0,80365514.95993504,44973436.404564045,27062061.33088392,58586795.1093178
87,400000.0,100.0,100000.0,450.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1990.0,1990.0,199000.0,89712130.58064076,0.0,0.0,0.0
88,400000.0,100.0,100000.0,500.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2003.0,2003.0,200300.0,99147725.2401278,99146263.41592777,99145603.48158395,99147041.32162341
89,400000.0,100.0,100000.0,250.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2001.0,2001.0,200100.0,50422542.52228457,0.0,0.0,0.0
90,400000.0,100.0,100000.0,50.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1974.0,1974.0,197400.0,9883520.838585287,0.0,0.0,0.0
91,400000.0,100.0,100000.0,100.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1989.0,1989.0,198900.0,20022384.652803957,19896436.981886882,19909995.939511925,19978449.719524313
92,400000.0,100.0,100000.0,150.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1987.0,1987.0,198700.0,29297710.858568504,0.0,0.0,0.0
93,400000.0,100.0,100000.0,200.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2005.0,2005.0,200500.0,40200941.56289129,40200919.55687999,40200901.115769595,40200930.377883516
94,400000.0,100.0,100000.0,300.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1964.0,1964.0,196400.0,59112613.07144837,59111249.38013224,59110393.04608752,59111689.05782322
95,400000.0,100.0,100000.0,350.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1993.0,1993.0,199300.0,69395256.27650554,24229635.53949248,5818521.160098592,26772572.066983297
96,400000.0,100.0,100000.0,400.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2034.0,2034.0,203400.0,80546924.83156082,0.0,0.0,0.0
97,400000.0,100.0,100000.0,450.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1988.0,1988.0,198800.0,89578047.80899745,89550819.5886901,89553798.22131345,89568464.76714826
98,400000.0,100.0,100000.0,500.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1978.0,1978.0,197800.0,98055468.66289133,36074785.35043006,9219131.758732742,39930055.30031517
99,400000.0,100.0,100000.0,250.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1980.0,1980.0,198000.0,50429596.11745341,28768075.237936027,18877259.756064035,38221483.15957554
