,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
63,4000.0,1.0,10.0,250.0,400.0,400.0,800.0,400.0,8000.0,10.0,10.0,1.0,282.842712474619,1988.0,1988.0,1988.0,503412.89658527786,495742.2096767891,489185.54900402017,503250.3922548216
64,4000.0,1.0,100.0,250.0,40.0,40.0,80.0,40.0,8000.0,100.0,100.0,1.0,894.4271909999159,1986.0,1986.0,1986.0,507574.8895000892,460033.8118664264,422902.904427249,501596.2538160016
65,4000.0,1.0,1000.0,250.0,4.0,4.0,8.0,4.0,8000.0,1000.0,1000.0,1.0,2828.42712474619,1987.0,1987.0,1987.0,501753.1447733701,289885.4427095128,190282.26185382064,380720.34067207424
66,4000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,1980.0,1980.0,1980.0,498933.04158550815,0.0,0.0,0.0
67,4000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2019.0,2019.0,2019.0,508242.00766897714,0.0,0.0,0.0
68,4000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,1979.0,1979.0,1979.0,501687.95283260744,0.0,0.0,0.0
69,4000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,1967.0,1967.0,1967.0,489502.21716517233,0.0,0.0,0.0
70,4000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2024.0,2024.0,2024.0,508789.2127632905,0.0,0.0,0.0
71,4000.0,1.0,10.0,250.0,400.0,400.0,800.0,400.0,8000.0,10.0,10.0,1.0,282.842712474619,1973.0,1973.0,1973.0,497457.15714043286,470561.44580112264,447698.85404432454,495686.2536815937
72,4000.0,1.0,100.0,250.0,40.0,40.0,80.0,40.0,8000.0,100.0,100.0,1.0,894.4271909999159,2008.0,2008.0,2008.0,509823.4283290927,428157.3480254164,355832.6723053263,491320.5682813778
73,4000.0,1.0,1000.0,250.0,4.0,4.0,8.0,4.0,8000.0,1000.0,1000.0,1.0,2828.42712474619,1988.0,1988.0,1988.0,499215.5269364568,499141.74189474835,499120.80937026045,499178.70600083907
74,4000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2014.0,2014.0,2014.0,493837.9492005833,0.0,0.0,0.0
75,4000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2006.0,2006.0,2006.0,501617.29134027415,0.0,0.0,0.0
76,4000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,1994.0,1994.0,1994.0,498347.68460964714,0.0,0.0,0.0
77,4000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,1992.0,1992.0,1992.0,501961.13794911094,0.0,0.0,0.0
78,4000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,1999.0,1999.0,1999.0,501417.29480151937,0.0,0.0,0.0
79,4000.0,1.0,10.0,250.0,400.0,400.0,800.0,400.0,8000.0,10.0,10.0,1.0,282.842712474619,1995.0,1995.0,1995.0,501810.4044534577,460652.5055898883,424202.65968199214,497274.08776210214
