,Symbol,Date,Walrasian Price
5961,ZIF,901206.0,inf
5962,FLP,901128.0,inf
5963,LUK,910110.0,21.5
5964,OEH,901105.0,2.5
5965,UMG,901207.0,2.25
5966,CPC,901113.0,79.875
5967,WHX,901206.0,3.875
5968,CYM,901130.0,16.875
5969,WIN,910107.0,36.0
5970,W  ,901228.0,25.75
5971,EFG,901218.0,0.125
5972,RPS,901213.0,5.375
5973,KWD,901217.0,10.125
5974,KWD,901203.0,inf
5975,BZF,910122.0,7.625
5976,DLT,901205.0,0.625
5977,AC ,910130.0,17.0
5978,AR ,901108.0,inf
5979,WDG,901219.0,0.75
5980,USH,901130.0,29.0
5981,PH ,901227.0,24.75
5982,CL ,901123.0,69.25
5983,NT ,901220.0,inf
5984,VRC,901106.0,inf
5985,HTR,901108.0,9.75
5986,DSI,910108.0,10.75
5987,CU ,910124.0,22.75
5988,CLE,910125.0,11.75
5989,CYM,910115.0,18.125
5990,NSI,901101.0,25.75
5991,BG ,901228.0,22.0
5992,XON,901107.0,49.0
5993,NSI,901220.0,25.5
5994,LPX,901228.0,27.5
5995,ACN,910102.0,26.375
5996,IPT,901204.0,20.0
5997,HFI,901114.0,7.125
5998,GBE,910124.0,1.125
5999,BZF,901121.0,14.5
6000,HAN,910117.0,18.0
6001,FPC,901106.0,38.625
6002,RDA,901121.0,26.375
6003,WAE,910114.0,inf
6004,SLB,901120.0,52.0
6005,FBO,910125.0,21.5
6006,EKO,910109.0,2.75
6007,TCI,910123.0,4.25
6008,MO ,910109.0,49.75
6009,CLE,901126.0,11.375
6010,ZIF,901210.0,inf
6011,KFV,901212.0,11.625
6012,FDX,901115.0,34.5
6013,AMO,910108.0,9.0
6014,FDX,901205.0,31.125
6015,BA ,901113.0,46.375
6016,OEH,901228.0,3.5
6017,WHX,901127.0,4.25
6018,DLT,901115.0,inf
6019,GMH,901108.0,inf
6020,KFV,910102.0,12.0
6021,FDX,901121.0,32.75
6022,ACN,901114.0,24.75
6023,ICM,910103.0,inf
6024,FLP,910131.0,1.75
6025,HAT,910102.0,inf
6026,NIC,910114.0,inf
6027,WCS,901107.0,inf
6028,PIR,910117.0,5.0
6029,FBO,901116.0,17.75
6030,AC ,901119.0,14.25
6031,MRT,901115.0,3.25
6032,CMY,901102.0,25.625
6033,MON,910128.0,0.5625
6034,PMI,910124.0,18.5
6035,UEP,901203.0,28.5
6036,MO ,901123.0,48.5
6037,PLP,910116.0,25.625
6038,PIM,910131.0,6.875
6039,IS ,901219.0,inf
6040,HF ,910103.0,inf
6041,LOG,910118.0,20.25
6042,FBO,901212.0,17.25
6043,CAL,910129.0,3.875
6044,PLP,901226.0,26.0
6045,T  ,901112.0,33.375
6046,ACN,901206.0,28.25
6047,PIM,901112.0,6.75
6048,GMH,901210.0,19.5
6049,KR ,910121.0,14.0
6050,URS,901105.0,2.5
6051,CUC,910123.0,inf
6052,LOG,901214.0,19.25
6053,MON,901101.0,inf
6054,GE ,901227.0,57.5
6055,WCS,901214.0,inf
6056,MRT,910114.0,1.875
6057,CU ,901217.0,21.5
6058,PCO,901213.0,19.0
6059,EKO,901126.0,2.875
6060,ADU,901116.0,0.28125
6061,EMC,901224.0,8.75
6062,FMI,901105.0,6.625
6063,FPL,910108.0,29.0
6064,DCN,910102.0,30.0
6065,CYM,910129.0,18.75
6066,NSI,901115.0,26.5
6067,USH,901107.0,26.625
6068,CMH,901105.0,13.0
6069,GMH,910121.0,19.25
6070,OCQ,901113.0,inf
6071,IPT,901112.0,19.25
6072,IPT,901218.0,18.5
6073,CLE,910128.0,12.0
6074,DBD,901221.0,inf
6075,FPC,910102.0,38.5
6076,GE ,910104.0,55.5
6077,NT ,910125.0,26.625
6078,T  ,910131.0,32.5
6079,MCN,910114.0,inf
6080,UMG,910122.0,inf
6081,DSI,901102.0,10.25
6082,EMC,901108.0,7.25
6083,HTR,901210.0,9.875
6084,PPL,910121.0,43.125
6085,MDP,901129.0,22.125
6086,HF ,901123.0,29.25
6087,CAL,901126.0,3.625
6088,FDX,901101.0,33.0
6089,ITG,901206.0,inf
6090,AMD,901113.0,4.625
6091,GE ,910122.0,57.25
6092,CUE,901112.0,12.75
6093,AL ,901115.0,17.75
6094,UWR,901109.0,11.0
6095,ALL,901123.0,inf
6096,PEO,901123.0,25.875
6097,ACN,901108.0,24.5
6098,LOG,901121.0,21.625
6099,CUC,901119.0,inf
6100,OCQ,910131.0,9.0
6101,AL ,910123.0,19.75
6102,FMI,910110.0,7.25
6103,UAM,901108.0,inf
6104,CMY,901219.0,30.0
6105,CAL,910125.0,3.75
6106,MC ,901109.0,inf
6107,MCC,901116.0,7.25
6108,PCO,910121.0,14.75
6109,AR ,910121.0,28.375
6110,PIR,901102.0,4.375
6111,WBN,901114.0,9.5
6112,UAM,901114.0,inf
6113,CYR,901228.0,29.875
6114,FLP,901220.0,1.25
6115,AC ,901219.0,15.75
6116,PEO,901112.0,28.25
6117,ALL,901112.0,8.625
6118,AL ,901120.0,17.375
6119,WDG,901113.0,inf
6120,CYR,910130.0,38.5
6121,CLF,901217.0,25.75
6122,ITG,910131.0,0.09375
6123,CAL,901109.0,2.875
6124,HF ,901112.0,27.0
6125,DBD,901101.0,32.5
6126,LPX,910111.0,27.0
6127,COA,901212.0,4.5
6128,URS,901119.0,inf
6129,SPF,901127.0,5.0
6130,CP ,901108.0,15.75
6131,MON,901119.0,1.75
6132,CLF,910123.0,27.5
6133,CU ,901231.0,22.25
6134,CU ,910129.0,23.5
6135,EKO,901128.0,2.875
6136,ARX,901211.0,1.75
6137,PMI,901212.0,18.625
6138,IPT,901123.0,19.5
6139,OCQ,901130.0,8.75
6140,DCN,910116.0,inf
6141,PEO,910111.0,28.0
6142,HAT,901113.0,inf
6143,NSI,901120.0,26.25
6144,KWD,910104.0,12.125
6145,FMI,901130.0,inf
6146,BA ,910102.0,45.125
6147,MCN,901116.0,21.0
6148,TXI,910115.0,inf
6149,FPC,910116.0,37.25
6150,NT ,910115.0,31.0
6151,MON,901121.0,1.375
6152,PPL,901130.0,43.5
6153,URS,901130.0,inf
6154,HTR,901224.0,10.25
6155,CLE,901218.0,9.375
6156,W  ,910103.0,28.0
6157,MCC,910114.0,inf
6158,EFG,910117.0,0.04688
6159,PIM,901120.0,6.75
6160,CL ,910117.0,71.75
6161,GE ,910118.0,57.625
6162,CUE,901102.0,10.25
6163,AL ,901109.0,17.25
6164,REC,901219.0,inf
6165,KFV,910130.0,12.25
6166,GLX,901213.0,34.25
6167,NSP,901212.0,34.25
6168,XON,910108.0,51.0
6169,MO ,901112.0,49.5
6170,AL ,910117.0,20.25
6171,MO ,910128.0,55.125
6172,SJI,901211.0,inf
6173,VRC,910109.0,7.625
6174,SAH,901221.0,6.0
6175,MRT,901128.0,3.125
6176,AR ,910107.0,26.5
6177,WCS,901128.0,inf
6178,AMD,901217.0,4.875
6179,LOG,901108.0,21.25
6180,HF ,910131.0,32.0
6181,ACN,901121.0,22.75
6182,RPS,910125.0,5.375
6183,PIR,901119.0,3.875
6184,Y  ,910109.0,87.0
6185,NIC,901205.0,7.75
6186,CUE,901129.0,12.375
6187,ADU,910107.0,1.25
6188,FOE,901120.0,18.625
6189,W  ,910108.0,26.125
6190,CYR,910116.0,30.75
6191,IBM,910111.0,108.0
6192,ZNT,901218.0,12.625
6193,EFG,901204.0,0.5
6194,HE ,901102.0,29.0
6195,DBD,901119.0,35.125
6196,AMN,910122.0,37.625
6197,GBE,901203.0,1.375
6198,MON,901105.0,5.875
6199,RDA,901106.0,25.375
6200,FPC,901129.0,37.75
6201,ACN,901218.0,inf
6202,NT ,901214.0,inf
6203,TXI,901129.0,inf
6204,FOE,910131.0,20.0
6205,MCN,901227.0,21.375
6206,BZF,901106.0,7.5
6207,HFI,901121.0,6.875
6208,PIR,910124.0,4.625
6209,DCN,910122.0,inf
6210,PEO,910125.0,25.875
6211,NT ,901102.0,26.25
6212,DLT,910107.0,inf
6213,NNP,910124.0,14.875
6214,NSP,901228.0,34.125
6215,LPX,901206.0,25.625
6216,IEI,910109.0,22.25
6217,VRC,901129.0,9.25
6218,Y  ,910114.0,inf
6219,UWR,901114.0,11.25
6220,FPC,910130.0,inf
6221,AMO,901101.0,9.75
6222,NT ,910129.0,27.25
6223,MON,901224.0,inf
6224,FBO,910107.0,17.75
6225,ATE,901212.0,33.75
6226,TCI,910114.0,inf
6227,MO ,910123.0,53.125
6228,DCN,910123.0,28.375
6229,HE ,901109.0,28.5
6230,PIR,901211.0,4.75
6231,AYD,901217.0,12.75
6232,W  ,910117.0,27.0
6233,ACN,910109.0,25.75
6234,RDA,910125.0,29.75
6235,CYM,901113.0,15.0
6236,FDX,901214.0,32.75
6237,BMC,901228.0,3.875
6238,ALL,901231.0,8.875
6239,GLX,901219.0,33.0
6240,MCC,901226.0,7.75
6241,FLP,901107.0,inf
6242,MRT,901227.0,2.625
6243,SPF,910109.0,5.5
6244,VCC,901121.0,1.75
6245,VCC,901108.0,1.375
6246,AL ,910103.0,19.125
6247,ALL,910121.0,9.0
6248,USH,901129.0,inf
6249,SAH,901227.0,5.0
6250,UWR,910131.0,13.25
6251,WBN,901123.0,10.5
6252,CUE,901224.0,13.0
6253,DSI,901206.0,10.5
6254,DP ,901212.0,inf
6255,AMD,901231.0,4.75
6256,ICM,901204.0,inf
6257,FPL,901109.0,27.75
6258,COA,901129.0,inf
6259,AL ,901228.0,19.5
6260,IBM,910102.0,113.375
6261,PLP,901120.0,27.0
6262,WDG,910109.0,inf
6263,AMO,901207.0,9.0
6264,NIC,910129.0,8.625
6265,RPS,901221.0,5.625
6266,HE ,901116.0,29.875
6267,UMG,901115.0,2.125
6268,CLE,901107.0,11.875
6269,CUE,910129.0,13.5
6270,GBE,901213.0,1.25
6271,WDG,901211.0,1.0
6272,MRT,910104.0,inf
6273,MNY,910104.0,inf
6274,EKO,901228.0,2.5
6275,MX ,910129.0,inf
6276,GBE,910107.0,1.25
6277,LUK,901113.0,inf
6278,HE ,910122.0,32.5
6279,NT ,901116.0,25.375
6280,OCQ,901128.0,inf
6281,XON,901126.0,50.875
6282,RDA,901206.0,27.5
6283,HAN,901218.0,18.5
6284,SAH,901207.0,5.25
6285,EKO,910114.0,2.5
6286,IEI,910123.0,22.75
6287,ADU,901227.0,0.25
6288,SLB,910115.0,52.0
6289,TUG,901114.0,6.5
6290,KFV,901127.0,10.875
6291,SAH,910111.0,inf
6292,PEO,910109.0,24.75
6293,AMO,901119.0,9.75
6294,CMY,901112.0,27.75
6295,AR ,901121.0,30.0
6296,FNM,901108.0,29.5
6297,PMI,901217.0,19.0
6298,ARX,910122.0,1.375
6299,DCN,901219.0,28.25
6300,HE ,901213.0,31.625
6301,GLX,901120.0,30.875
6302,W  ,910131.0,27.875
6303,HFI,901105.0,7.125
6304,NNP,901207.0,14.5
6305,KWD,910129.0,13.375
6306,TEK,901119.0,17.375
6307,BMC,901214.0,inf
6308,MTR,901105.0,43.25
6309,FFB,901119.0,16.875
6310,PIM,901105.0,6.75
6311,LOG,901207.0,19.5
6312,ACS,901128.0,16.5
6313,WAE,901218.0,0.4375
6314,NI ,910121.0,19.25
6315,PMI,910103.0,18.0
6316,WCS,901221.0,19.625
6317,MDP,901109.0,21.25
6318,LOG,910109.0,19.0
6319,FFB,901217.0,16.0
6320,MDP,901210.0,23.25
6321,FBO,901227.0,18.25
6322,CUE,901214.0,14.5
6323,MO ,901211.0,50.375
6324,WBN,901105.0,6.625
6325,FMI,901128.0,7.375
6326,BG ,910130.0,inf
6327,PIM,901214.0,6.75
6328,ICM,901226.0,3.625
6329,HAT,901205.0,inf
6330,GMH,901219.0,inf
6331,COA,901127.0,3.75
6332,AL ,901214.0,19.375
6333,PRI,901213.0,16.25
6334,CMI,901106.0,17.0
6335,ITG,901107.0,0.125
6336,CLF,901211.0,inf
6337,AMO,901217.0,8.25
6338,CU ,910111.0,21.0
6339,OEH,910108.0,3.5
6340,IBM,901214.0,111.625
6341,SPF,901120.0,5.125
6342,ALX,901205.0,24.0
6343,WBN,910108.0,9.875
6344,AMD,910118.0,5.625
6345,CLF,910109.0,27.75
6346,WIN,910118.0,32.0
6347,HAN,901123.0,19.25
6348,FOE,910103.0,18.125
6349,MNY,910102.0,10.625
6350,LPX,901123.0,25.0
6351,CP ,910110.0,inf
6352,FMI,901205.0,7.75
6353,OCQ,901212.0,inf
6354,PPL,901214.0,43.5
6355,VRC,901210.0,inf
6356,AYD,910102.0,16.25
6357,HAN,901101.0,18.0
6358,NT ,901106.0,inf
6359,PH ,910102.0,24.25
6360,NNP,910128.0,14.875
6361,ACS,910108.0,16.75
6362,POM,910109.0,20.375
6363,LUK,901206.0,23.0
6364,CP ,901204.0,16.75
6365,CPC,910129.0,77.5
6366,PIM,901219.0,6.75
6367,DCN,901120.0,42.0
6368,DBD,901213.0,36.5
6369,TUG,901108.0,6.875
6370,DI ,910124.0,22.625
6371,TUG,901107.0,inf
6372,ARX,910104.0,1.5
6373,SWY,901226.0,inf
6374,NIC,901113.0,inf
6375,CLE,901212.0,9.5
6376,FPL,901227.0,29.625
6377,HE ,901203.0,29.5
6378,PEO,901210.0,25.125
6379,HF ,901211.0,31.5
6380,EFG,910111.0,inf
6381,VCC,901218.0,1.875
6382,POM,901220.0,20.5
6383,FDX,901128.0,32.125
6384,WHX,901109.0,3.25
6385,GRH,901123.0,2.875
6386,SPF,901206.0,5.875
6387,EHP,901212.0,0.6875
6388,AMN,901115.0,36.0
6389,SAH,901109.0,inf
6390,TXI,901204.0,12.5
6391,MCN,910130.0,21.625
6392,FMI,910118.0,inf
6393,SJI,901217.0,inf
6394,WHX,901217.0,inf
6395,PIR,910128.0,5.125
6396,GPI,901218.0,inf
6397,VRC,910123.0,7.75
6398,IS ,901130.0,2.1875
6399,SNT,901214.0,45.0
6400,AC ,901210.0,14.75
6401,MDP,901224.0,inf
6402,NI ,901217.0,19.0
6403,FBO,901221.0,inf
6404,DSI,901226.0,10.875
6405,VCC,901211.0,1.625
6406,PLP,901203.0,28.0
6407,PIM,901207.0,6.75
6408,SLB,910107.0,54.25
6409,FLP,901212.0,1.25
6410,PRI,901219.0,16.75
6411,BA ,901228.0,45.625
6412,GE ,901212.0,56.625
6413,UTD,910111.0,inf
6414,UWR,901220.0,11.125
6415,RPS,901121.0,5.125
6416,ZIF,901115.0,5.0
6417,DCN,901106.0,inf
6418,HFI,901212.0,7.0
6419,DCN,901224.0,inf
6420,EMC,901207.0,7.875
6421,UEP,901220.0,29.625
6422,AC ,910116.0,16.0
6423,CP ,901106.0,inf
6424,CYM,910104.0,18.625
6425,PH ,901127.0,inf
6426,XON,901205.0,50.25
6427,NSI,901211.0,inf
6428,GRH,910103.0,8.625
6429,UAM,901212.0,15.0
6430,FNM,910115.0,34.5
6431,LPX,901113.0,inf
6432,VRC,901204.0,inf
6433,BRT,910118.0,2.75
6434,PEO,901102.0,33.25
6435,BG ,901113.0,21.0
6436,ZNT,901203.0,11.5
6437,MBK,901116.0,14.0
6438,SAH,910131.0,4.0
6439,NNP,901128.0,14.375
6440,FDX,910124.0,39.25
6441,MON,901214.0,0.5625
6442,CMI,901130.0,inf
6443,ATE,901226.0,34.0
6444,ARX,910102.0,1.5
6445,SWY,901212.0,11.875
6446,HE ,901106.0,28.875
6447,PIR,901217.0,4.625
6448,HE ,901217.0,30.75
6449,PEO,901224.0,25.75
6450,PH ,901231.0,24.25
6451,POM,901226.0,20.375
6452,HAT,910125.0,15.0
6453,MNY,901115.0,inf
6454,MX ,901119.0,inf
6455,GPI,901205.0,inf
6456,REC,901211.0,inf
6457,WCS,910107.0,19.75
6458,PIM,910122.0,6.75
6459,NSP,901220.0,35.25
6460,SAH,901115.0,4.875
6461,MBK,910104.0,inf
6462,MON,910125.0,0.5625
6463,PMI,910131.0,inf
6464,DI ,901217.0,20.25
6465,OCQ,910129.0,inf
6466,Y  ,901224.0,inf
6467,BRT,901114.0,inf
6468,ACS,901114.0,16.625
6469,CYR,901205.0,31.0
6470,GPI,910128.0,inf
6471,NSP,910122.0,33.25
6472,SLT,901128.0,2.125
6473,UMG,901218.0,2.25
6474,UEP,910111.0,29.0
6475,EMC,910124.0,10.5
6476,CYR,910107.0,33.5
6477,AMD,910130.0,7.0
6478,EFG,901231.0,0.09375
6479,GLX,901106.0,30.875
6480,TXI,901109.0,inf
6481,COA,901219.0,4.25
6482,ZNT,901114.0,inf
6483,BA ,901210.0,44.5
6484,IPT,910110.0,15.125
6485,DBD,910131.0,37.0
6486,GPI,901227.0,inf
6487,MNY,910129.0,11.125
6488,TCI,901219.0,8.0
6489,FFB,910122.0,17.25
6490,TUG,901120.0,inf
6491,CUE,910107.0,13.0
6492,UEP,901226.0,29.875
6493,GBE,901227.0,1.125
6494,WDG,901121.0,1.0
6495,GLX,910131.0,35.375
6496,XON,901116.0,50.375
6497,TUG,910111.0,inf
6498,LUK,901121.0,20.5
6499,CP ,910130.0,17.5
6500,GRH,910117.0,2.5
6501,WAE,901109.0,inf
6502,MX ,910111.0,19.25
6503,KR ,901119.0,12.875
6504,MCN,901207.0,21.625
6505,T  ,910108.0,29.875
6506,TCI,901105.0,2.75
6507,CP ,901224.0,inf
6508,CPC,910109.0,75.75
6509,CLE,901129.0,10.0
6510,ZIF,901231.0,4.875
6511,HE ,901126.0,29.625
6512,VCC,901206.0,1.625
6513,TEK,910131.0,19.625
6514,CL ,910110.0,68.0
6515,TUG,910130.0,7.625
6516,AR ,901207.0,26.0
6517,HAT,901116.0,inf
6518,DP ,910114.0,inf
6519,OEH,901205.0,2.5
6520,FPL,901127.0,27.5
6521,NSP,901127.0,32.25
6522,PIM,910124.0,6.875
6523,HAT,910107.0,inf
6524,SLT,910115.0,inf
6525,UWR,910115.0,inf
6526,UMG,901108.0,2.125
6527,ALL,901207.0,9.0
6528,HE ,901206.0,29.125
6529,SAH,901212.0,5.25
6530,MRT,901203.0,3.5
6531,MCN,910110.0,23.25
6532,VCC,901101.0,1.25
6533,DI ,901203.0,20.75
6534,UAM,910121.0,inf
6535,DI ,901113.0,19.25
6536,VCC,901128.0,1.375
6537,WCS,901203.0,20.0
6538,PLP,910129.0,25.0
6539,MC ,901210.0,inf
6540,LOG,910131.0,22.375
6541,LUK,910109.0,21.5
6542,UMG,901204.0,inf
6543,DI ,910121.0,21.25
6544,AR ,910109.0,27.0
6545,MCN,910109.0,21.5
6546,EMC,910114.0,8.25
6547,MO ,901217.0,50.5
6548,PPL,901221.0,44.0
6549,POM,901106.0,20.0
6550,W  ,901231.0,26.375
6551,ACN,901211.0,30.0
6552,RPS,901212.0,5.625
6553,PCO,910104.0,18.0
6554,KWD,901204.0,inf
6555,UEP,910117.0,29.0
6556,PRI,901127.0,12.25
6557,IPT,910124.0,17.625
6558,AR ,901107.0,23.5
6559,WDG,901218.0,inf
6560,SNT,910107.0,45.375
6561,PH ,901204.0,22.875
6562,VRC,901107.0,9.625
6563,TEK,901113.0,16.625
6564,PPL,910111.0,42.5
6565,HTR,901109.0,9.75
6566,CMI,910103.0,inf
6567,DSI,910107.0,10.875
6568,BG ,901231.0,22.0
6569,XON,901106.0,49.625
6570,CU ,901123.0,inf
6571,Y  ,910116.0,83.5
6572,KR ,901205.0,13.125
6573,GMH,910116.0,16.75
6574,FMI,901231.0,inf
6575,IPT,901101.0,19.0
6576,IPT,901207.0,18.875
6577,GPI,910114.0,inf
6578,KR ,901101.0,11.5
6579,ZNT,901217.0,12.625
6580,FBO,910121.0,20.0
6581,PH ,910109.0,23.25
6582,CMY,901119.0,27.0
6583,CMI,901207.0,20.5
6584,WBN,901220.0,10.625
6585,KWD,901109.0,6.625
6586,VCC,910108.0,1.5
6587,CLE,901127.0,11.125
6588,ZIF,901123.0,4.75
6589,UMG,901210.0,2.0
6590,FDX,901114.0,34.5
6591,T  ,901220.0,30.625
6592,ITG,901221.0,0.09375
6593,PLP,901108.0,inf
6594,BA ,901114.0,46.25
6595,URS,901214.0,3.25
6596,DLT,901114.0,1.375
6597,OEH,901211.0,2.75
6598,HF ,901217.0,inf
6599,FLP,910130.0,1.75
6600,BRT,901102.0,3.5
6601,NIC,910115.0,inf
6602,USH,901226.0,30.25
6603,FBO,901107.0,inf
6604,CAL,910114.0,3.25
6605,MRT,901112.0,3.25
6606,MCC,901105.0,inf
6607,CYR,901109.0,25.5
6608,MON,910129.0,0.5625
6609,PRI,901108.0,12.25
6610,MO ,901120.0,48.875
6611,BRT,901231.0,2.75
6612,HF ,910102.0,inf
6613,LOG,910117.0,20.0
6614,PEO,901101.0,31.0
6615,SLT,901228.0,inf
6616,FBO,901203.0,16.125
6617,DI ,910107.0,19.875
6618,RDA,901221.0,28.875
6619,WIN,901212.0,32.625
6620,HAT,910131.0,15.0
6621,T  ,901113.0,33.25
6622,WBN,901203.0,9.5
6623,ACN,901205.0,28.0
6624,GMH,901211.0,18.25
6625,KR ,910122.0,14.0
6626,SWY,901102.0,10.875
6627,IBM,901221.0,113.875
6628,DBD,910103.0,34.25
6629,BMC,910116.0,3.5
6630,WDG,901228.0,0.5625
6631,GE ,901226.0,57.75
6632,PH ,901210.0,23.125
6633,WIN,901130.0,34.5
6634,MRT,910115.0,1.875
6635,CU ,901218.0,21.25
6636,PCO,901212.0,19.375
6637,PLP,901113.0,inf
6638,EKO,901127.0,2.875
6639,ADU,901119.0,0.25
6640,ATE,910104.0,34.0
6641,FMI,901106.0,inf
6642,FPL,910109.0,28.75
6643,BZF,901217.0,7.25
6644,AMD,910110.0,4.75
6645,NSI,901114.0,26.75
6646,BG ,901213.0,inf
6647,RDA,901217.0,inf
6648,TXI,901127.0,11.875
6649,SWY,901114.0,12.125
6650,KWD,910123.0,11.125
6651,UTD,901221.0,inf
6652,OCQ,901112.0,inf
6653,IPT,901115.0,inf
6654,IPT,901221.0,18.75
6655,BA ,910121.0,48.25
6656,GPI,910124.0,8.125
6657,DBD,901220.0,35.75
6658,ITG,901114.0,0.15625
6659,FPC,910103.0,38.625
6660,GE ,910111.0,53.875
6661,NT ,910124.0,26.625
6662,T  ,910128.0,31.625
6663,UMG,910123.0,1.875
6664,SLB,901218.0,55.875
6665,EMC,901109.0,7.875
6666,HTR,901211.0,9.875
6667,IS ,901213.0,2.5
6668,AR ,901105.0,23.75
6669,W  ,910104.0,26.25
6670,TEK,910103.0,18.0
6671,ITG,901207.0,0.125
6672,AMD,901114.0,4.625
6673,CUE,901113.0,12.875
6674,AL ,901112.0,17.625
6675,WCS,901102.0,17.25
6676,ICM,910118.0,inf
6677,LOG,901120.0,21.625
6678,PH ,901206.0,23.875
6679,KWD,901120.0,8.625
6680,SLB,901127.0,56.5
6681,GPI,901212.0,8.75
6682,REC,901121.0,inf
6683,SPF,910123.0,5.5
6684,CAL,910124.0,3.875
6685,MC ,901129.0,inf
6686,UWR,910110.0,inf
6687,IS ,901123.0,inf
6688,USH,901218.0,29.75
6689,SWY,910111.0,12.25
6690,BRT,901109.0,6.0
6691,BRT,901217.0,2.375
6692,CYR,901227.0,29.75
6693,FLP,901227.0,1.125
6694,AC ,901218.0,15.75
6695,FPC,901127.0,inf
6696,ALL,901113.0,8.625
6697,AL ,901121.0,17.25
6698,ALX,901226.0,23.5
6699,DP ,901120.0,40.25
6700,CYR,910129.0,38.25
6701,AMD,901123.0,4.125
6702,ITG,910128.0,0.09375
6703,CAL,901108.0,2.625
6704,AYD,901109.0,10.5
6705,PPL,901114.0,42.75
6706,COA,901213.0,4.5
6707,MNY,901114.0,10.5
6708,CP ,901109.0,15.875
6709,BMC,910102.0,3.875
6710,MON,901116.0,2.625
6711,CLF,910122.0,28.125
6712,TUG,901214.0,6.5
6713,UMG,901101.0,5.0
6714,EKO,901129.0,3.0
6715,ARX,901212.0,2.5
6716,UEP,901212.0,29.625
6717,PPL,901126.0,42.625
6718,BZF,901207.0,7.5
6719,PEO,910110.0,inf
6720,HAT,901112.0,14.375
6721,NNP,910107.0,14.625
6722,NSI,901123.0,27.0
6723,ZIF,901207.0,4.875
6724,PPL,901116.0,42.75
6725,OCQ,901102.0,8.875
6726,BA ,910103.0,45.0
6727,EKO,901114.0,3.0
6728,MCN,901119.0,21.0
6729,TXI,910114.0,14.125
6730,Y  ,901112.0,77.5
6731,FPC,910117.0,37.875
6732,WIN,901107.0,30.875
6733,NT ,910114.0,inf
6734,ZIF,901217.0,inf
6735,UMG,910109.0,2.0
6736,CPY,910115.0,27.625
6737,CLE,901219.0,9.125
6738,PIR,901206.0,5.25
6739,W  ,910102.0,27.0
6740,PEO,910123.0,25.5
6741,CL ,910116.0,69.5
6742,TUG,910123.0,6.875
6743,DSI,901113.0,10.375
6744,HFI,910102.0,7.875
6745,VRC,910102.0,8.75
6746,REC,901218.0,5.25
6747,WHX,901116.0,4.875
6748,GLX,901212.0,33.875
6749,NSP,901213.0,34.5
6750,W  ,901105.0,25.25
6751,ALX,901228.0,inf
6752,CUC,901102.0,28.75
6753,MO ,901113.0,48.625
6754,SJI,901106.0,18.875
6755,BMC,901130.0,4.125
6756,SLB,901107.0,58.0
6757,MRT,901129.0,inf
6758,AC ,901123.0,14.5
6759,HE ,910129.0,32.0
6760,OEH,910118.0,3.0
6761,DP ,901217.0,29.75
6762,AMD,901218.0,4.9375
6763,LOG,901107.0,inf
6764,HF ,910130.0,inf
6765,CMH,901211.0,14.75
6766,ACN,901120.0,23.875
6767,KR ,901228.0,13.75
6768,RPS,910124.0,5.25
6769,PIR,901116.0,10.75
6770,DLT,901127.0,0.75
6771,CUE,901130.0,12.5
6772,BA ,901123.0,44.5
6773,ZIF,910116.0,4.625
6774,CYR,910115.0,30.125
6775,AMO,901210.0,8.875
6776,EFG,901207.0,0.125
6777,UTD,901113.0,13.75
6778,RDA,901107.0,25.625
6779,FPC,901130.0,38.0
6780,FDX,901224.0,35.0
6781,NSO,910110.0,0.04688
6782,MNY,910123.0,inf
6783,MX ,910116.0,inf
6784,PIR,910125.0,4.875
6785,CLE,910104.0,10.125
6786,LUK,901102.0,20.875
6787,HE ,910103.0,31.375
6788,T  ,910124.0,31.0
6789,NNP,910125.0,15.0
6790,HAT,901217.0,inf
6791,WDG,901102.0,1.0
6792,LPX,901207.0,inf
6793,IBM,901109.0,108.75
6794,CPC,910122.0,75.375
6795,MCN,901101.0,21.0
6796,UWR,901113.0,inf
6797,FPC,910131.0,38.125
6798,CL ,901119.0,67.125
6799,NT ,910128.0,27.125
6800,USH,901112.0,27.75
6801,CMI,901217.0,inf
6802,GBE,901109.0,1.375
6803,DCN,901129.0,25.375
6804,BZF,910124.0,8.25
6805,FOE,901101.0,18.5
6806,W  ,910116.0,26.25
6807,ACN,910108.0,25.0
6808,RDA,910122.0,28.625
6809,CYM,901114.0,14.5
6810,USH,901115.0,29.625
6811,VCC,910110.0,1.625
6812,CPC,901123.0,inf
6813,WCS,910114.0,20.0
6814,KFV,910115.0,10.625
6815,GLX,901218.0,33.5
6816,FLP,901106.0,1.5
6817,MRT,901224.0,2.75
6818,FLP,910104.0,1.125
6819,HE ,910111.0,29.875
6820,SJI,901116.0,19.125
6821,GRH,901231.0,2.625
6822,CUC,901210.0,inf
6823,UWR,910130.0,13.25
6824,DSI,901205.0,10.625
6825,EMC,910107.0,9.125
6826,CYM,901212.0,18.5
6827,IS ,901206.0,2.25
6828,NSP,901114.0,32.0
6829,ICM,901205.0,inf
6830,FPL,901114.0,27.75
6831,COA,901130.0,3.75
6832,BZF,910115.0,6.75
6833,WBN,901227.0,10.875
6834,GFB,901107.0,0.3125
6835,SLB,910131.0,57.5
6836,ITG,910124.0,0.125
6837,RPS,901220.0,5.375
6838,HE ,901119.0,29.875
6839,CLE,901108.0,12.125
6840,HFI,901217.0,9.5
6841,CUE,910130.0,15.0
6842,IBM,901203.0,114.0
6843,GBE,901212.0,1.375
